PEDIDO_ID,PEDIDO_DATA,COD CLIENTE,COD_VENDEDOR,COD PRODUTO,QUANTIDADE PRODUTO,VALOR PRODUTO
660,25/07/2016,276,256,17,2,4.719
661,21/05/2020,99,280,23,4,4.27
662,13/06/2017,26,196,3,1,4.269
663,28/09/2016,158,138,23,4,4.27
664,25/05/2018,380,53,8,3,5.389
665,11/11/2016,456,296,15,4,6.219
666,14/11/2018,387,168,15,4,6.219
667,05/02/2019,408,163,14,2,3.519
668,29/09/2016,189,260,19,3,4.879
669,20/02/2020,261,240,16,3,5.109
670,25/09/2015,192,45,23,1,4.27
671,31/03/2018,247,282,9,3,2.319
672,25/05/2017,73,275,17,2,4.719
673,19/04/2016,346,69,6,3,1.589
674,12/02/2016,25,125,19,2,4.879
675,19/03/2020,388,179,18,2,4.561
676,02/05/2019,343,59,21,4,6.119
677,08/08/2017,290,107,16,4,5.109
678,02/07/2016,145,168,21,4,6.119
679,20/01/2019,216,264,11,4,2.789
680,10/12/2018,201,26,11,3,2.789
681,13/11/2015,276,214,2,2,2.789
682,04/11/2017,207,67,8,1,5.389
683,23/09/2017,498,141,6,4,1.589
684,29/01/2020,222,21,9,2,2.319
685,27/10/2018,93,296,10,2,3.131
686,19/07/2016,350,99,2,4,2.789
687,29/07/2020,207,90,6,4,1.589
688,20/05/2017,88,279,9,4,2.319
689,15/10/2017,318,143,23,4,4.27
690,06/11/2017,277,189,4,2,4.149
691,15/11/2019,296,201,15,4,6.219
692,24/02/2015,395,267,9,4,2.319
693,09/02/2017,168,294,5,4,1.229
694,23/05/2019,394,71,14,1,3.519
695,01/05/2020,103,266,8,4,5.389
696,26/05/2016,232,43,10,2,3.131
697,12/06/2019,427,282,18,2,4.561
698,02/09/2016,430,161,19,1,4.879
699,07/12/2020,349,204,7,1,2.919
700,08/02/2020,32,150,16,4,5.109
701,30/03/2019,402,49,12,1,1.899
702,01/05/2018,99,300,17,1,4.719
703,22/10/2015,166,68,6,1,1.589
704,09/11/2015,316,236,23,4,4.27
705,16/11/2016,457,293,22,3,8.279
706,14/06/2017,495,195,22,3,8.279
707,04/09/2016,490,27,9,2,2.319
708,16/08/2019,105,165,19,2,4.879
709,25/07/2020,483,268,16,3,5.109
710,20/04/2018,18,232,2,4,2.789
711,08/02/2018,338,192,7,2,2.919
712,07/10/2015,281,46,11,1,2.789
713,01/06/2020,263,95,16,3,5.109
714,08/09/2015,330,284,20,2,5.119
715,25/08/2017,471,277,18,1,4.561
716,21/11/2016,453,142,9,3,2.319
717,26/01/2017,225,72,14,3,3.519
718,26/11/2015,200,25,18,2,4.561
719,20/04/2020,82,70,15,2,6.219
720,14/01/2016,103,2,15,3,6.219
721,21/02/2020,211,37,17,4,4.719
722,14/10/2016,274,134,3,2,4.269
723,11/12/2017,359,18,12,2,1.899
724,03/12/2015,47,251,6,4,1.589
725,04/07/2018,295,113,8,4,5.389
726,22/11/2019,254,295,22,3,8.279
727,05/12/2015,370,51,16,4,5.109
728,15/10/2018,268,108,10,1,3.131
729,30/03/2016,34,130,16,1,5.109
730,28/05/2019,391,280,6,3,1.589
731,19/03/2016,331,118,23,4,4.27
732,09/04/2019,178,231,16,2,5.109
733,20/12/2016,386,51,4,1,4.149
734,09/04/2018,136,249,2,2,2.789
735,30/03/2019,14,211,18,3,4.561
736,26/02/2017,420,10,12,1,1.899
737,15/08/2016,241,275,12,3,1.899
738,31/01/2020,274,146,4,2,4.149
739,29/10/2017,290,296,5,3,1.229
740,12/02/2016,246,144,17,4,4.719
741,09/08/2015,469,228,12,3,1.899
742,17/02/2017,190,55,11,1,2.789
743,23/10/2019,159,225,4,3,4.149
744,29/10/2016,277,102,6,3,1.589
745,04/12/2016,306,147,10,2,3.131
746,15/02/2018,345,270,11,3,2.789
747,11/09/2015,363,22,4,4,4.149
748,28/02/2019,2,137,5,3,1.229
749,28/05/2019,437,80,17,3,4.719
750,22/10/2020,329,121,19,4,4.879
751,21/06/2015,336,198,4,4,4.149
752,19/06/2018,254,3,11,2,2.789
753,03/06/2018,460,298,9,3,2.319
754,22/06/2015,43,128,23,4,4.27
755,09/12/2019,378,123,21,2,6.119
756,03/04/2019,85,3,3,2,4.269
757,06/11/2017,458,265,13,2,3.279
758,23/01/2016,61,184,10,1,3.131
759,29/12/2018,283,31,2,3,2.789
760,21/12/2015,215,208,4,4,4.149
761,12/04/2017,366,218,21,4,6.119
762,10/10/2019,107,65,4,4,4.149
763,27/11/2017,396,256,2,3,2.789
764,10/05/2015,223,213,22,2,8.279
765,19/09/2020,251,148,13,4,3.279
766,30/08/2018,22,87,17,3,4.719
767,21/02/2018,411,150,19,4,4.879
768,04/12/2018,407,259,13,3,3.279
769,12/09/2018,336,168,11,2,2.789
770,26/11/2017,409,272,19,3,4.879
771,13/06/2020,243,260,12,4,1.899
772,01/09/2016,247,102,9,3,2.319
773,12/08/2015,416,12,10,3,3.131
774,29/07/2015,288,224,13,3,3.279
775,29/04/2017,329,39,19,2,4.879
776,02/01/2019,453,164,12,2,1.899
777,21/09/2020,215,61,9,2,2.319
778,21/08/2019,201,17,4,4,4.149
779,15/09/2018,80,9,4,1,4.149
780,14/12/2020,201,58,14,3,3.519
781,15/07/2020,213,267,13,1,3.279
782,03/03/2017,495,227,3,1,4.269
783,09/08/2016,270,254,11,2,2.789
784,02/12/2020,53,193,5,1,1.229
785,23/09/2015,236,266,11,4,2.789
786,13/01/2016,267,266,18,3,4.561
787,06/11/2015,249,95,17,3,4.719
788,25/06/2019,147,11,16,3,5.109
789,08/08/2019,35,144,22,2,8.279
790,26/05/2017,398,275,6,4,1.589
791,03/03/2015,161,245,10,3,3.131
792,18/04/2020,490,270,12,4,1.899
793,05/06/2016,379,295,18,1,4.561
794,23/07/2018,475,274,2,1,2.789
795,11/01/2019,340,148,5,4,1.229
796,14/03/2016,323,189,4,4,4.149
797,06/08/2020,204,293,21,4,6.119
798,12/09/2018,317,227,8,4,5.389
799,28/04/2015,98,230,5,1,1.229
800,05/05/2016,408,121,14,4,3.519
801,22/09/2018,127,242,6,1,1.589
802,06/07/2018,46,13,23,4,4.27
803,02/12/2017,384,80,15,1,6.219
804,13/08/2017,92,15,16,2,5.109
805,11/02/2018,345,106,7,4,2.919
806,06/04/2018,376,249,18,4,4.561
807,28/10/2017,137,124,2,2,2.789
808,04/07/2017,89,142,18,2,4.561
809,29/01/2020,43,2,3,2,4.269
810,28/11/2019,219,196,21,4,6.119
811,14/06/2019,168,176,19,3,4.879
812,15/05/2018,345,50,10,4,3.131
813,08/02/2018,115,55,16,4,5.109
814,23/02/2018,44,59,22,3,8.279
815,04/01/2015,3,175,6,1,1.589
816,25/08/2016,154,204,19,3,4.879
817,10/11/2020,198,123,17,4,4.719
818,27/04/2019,78,48,22,1,8.279
819,24/03/2016,488,241,17,2,4.719
820,25/10/2020,165,24,14,3,3.519
821,16/05/2015,58,73,15,1,6.219
822,25/10/2018,302,275,8,4,5.389
823,23/08/2015,204,115,9,4,2.319
824,09/11/2017,215,208,3,3,4.269
825,05/12/2016,83,114,3,3,4.269
826,12/09/2020,262,174,18,2,4.561
827,24/05/2015,401,199,11,3,2.789
828,02/02/2015,352,26,2,2,2.789
829,10/01/2017,49,237,6,3,1.589
830,02/04/2018,23,299,8,2,5.389
831,24/03/2020,67,107,3,1,4.269
832,25/11/2016,304,261,8,2,5.389
833,27/06/2019,117,165,2,4,2.789
834,09/02/2020,238,242,4,4,4.149
835,28/03/2016,291,230,2,4,2.789
836,10/02/2016,445,226,17,1,4.719
837,16/09/2018,99,59,13,3,3.279
838,02/07/2020,207,6,5,4,1.229
839,22/03/2019,477,152,16,3,5.109
840,19/12/2019,45,117,7,3,2.919
841,11/05/2015,71,300,13,2,3.279
842,05/07/2020,286,77,19,4,4.879
843,22/02/2017,160,107,2,2,2.789
844,01/12/2019,64,201,18,2,4.561
845,13/05/2017,146,173,13,1,3.279
846,11/03/2019,433,76,21,3,6.119
847,07/09/2015,294,123,6,2,1.589
848,22/07/2017,102,107,15,2,6.219
849,23/08/2020,385,137,17,2,4.719
850,21/11/2015,122,163,16,2,5.109
851,12/12/2018,316,257,2,4,2.789
852,02/02/2019,91,114,22,4,8.279
853,12/11/2017,207,100,19,4,4.879
854,08/06/2020,467,40,12,2,1.899
855,26/04/2018,127,116,11,2,2.789
856,15/07/2016,13,68,9,1,2.319
857,27/07/2017,485,118,23,4,4.27
858,28/11/2017,211,15,17,3,4.719
859,11/04/2017,209,199,4,2,4.149
860,04/01/2019,106,71,8,3,5.389
861,21/07/2016,473,197,13,4,3.279
862,09/11/2019,29,192,11,3,2.789
863,15/08/2016,341,40,15,2,6.219
864,02/08/2016,249,59,3,3,4.269
865,20/09/2019,411,214,23,4,4.27
866,25/12/2016,160,28,15,2,6.219
867,09/02/2018,41,56,4,1,4.149
868,15/08/2018,51,83,6,2,1.589
869,28/12/2019,478,210,3,2,4.269
870,13/05/2019,85,13,2,3,2.789
871,07/01/2020,174,288,12,3,1.899
872,01/09/2019,276,221,3,4,4.269
873,16/06/2016,481,271,10,4,3.131
874,18/07/2017,104,156,16,4,5.109
875,24/02/2018,299,173,10,1,3.131
876,10/08/2017,241,10,2,3,2.789
877,10/03/2018,261,95,11,1,2.789
878,27/06/2015,389,68,7,4,2.919
879,19/01/2018,203,32,14,3,3.519
880,04/09/2015,317,278,17,2,4.719
881,31/03/2018,425,158,13,3,3.279
882,15/07/2017,402,4,10,3,3.131
883,11/03/2017,369,241,19,4,4.879
884,17/04/2020,276,207,12,2,1.899
885,09/06/2017,67,294,22,3,8.279
886,28/11/2015,114,57,4,3,4.149
887,27/01/2017,183,152,10,3,3.131
888,10/07/2017,360,30,20,3,5.119
889,14/11/2019,272,296,18,1,4.561
890,01/06/2018,355,7,14,1,3.519
891,30/10/2019,424,59,2,4,2.789
892,02/01/2018,44,15,8,4,5.389
893,30/08/2015,348,276,10,3,3.131
894,05/01/2016,124,94,12,2,1.899
895,04/02/2016,459,285,23,4,4.27
896,09/07/2020,205,151,21,2,6.119
897,02/12/2019,306,230,4,3,4.149
898,16/05/2019,354,126,8,1,5.389
899,22/02/2016,232,14,10,3,3.131
900,14/12/2016,311,117,23,1,4.27
901,23/01/2018,185,210,9,3,2.319
902,17/10/2020,130,27,4,1,4.149
903,27/01/2020,230,212,15,1,6.219
904,15/12/2017,201,74,9,4,2.319
905,26/08/2015,249,265,12,3,1.899
906,10/09/2018,111,12,5,3,1.229
907,23/05/2015,328,224,17,4,4.719
908,09/09/2015,5,80,11,4,2.789
909,12/01/2018,45,6,12,4,1.899
910,30/03/2020,423,144,8,3,5.389
911,25/10/2019,156,161,6,3,1.589
912,15/08/2015,100,76,5,2,1.229
913,28/10/2015,290,164,20,4,5.119
914,19/09/2018,309,20,20,4,5.119
915,15/08/2018,180,8,16,3,5.109
916,30/05/2020,365,45,2,2,2.789
917,02/01/2019,232,197,19,4,4.879
918,27/09/2016,285,266,2,1,2.789
919,11/06/2016,273,223,21,2,6.119
920,19/02/2020,386,219,10,3,3.131
921,06/12/2020,52,281,8,2,5.389
922,19/05/2020,269,124,17,2,4.719
923,14/03/2015,192,101,8,3,5.389
924,24/02/2018,326,131,17,3,4.719
925,29/07/2019,174,248,2,3,2.789
926,15/10/2019,279,199,3,2,4.269
927,29/05/2019,417,198,10,1,3.131
928,02/02/2020,325,247,11,3,2.789
929,14/08/2020,159,292,6,4,1.589
930,16/05/2019,238,27,16,2,5.109
931,23/12/2019,304,3,9,1,2.319
932,26/09/2020,92,148,12,1,1.899
933,21/03/2017,375,122,9,2,2.319
934,17/09/2019,148,141,10,2,3.131
935,16/02/2015,433,84,14,1,3.519
936,14/04/2015,304,135,12,2,1.899
937,05/06/2015,106,210,13,4,3.279
938,09/02/2018,101,151,23,4,4.27
939,02/05/2019,245,145,4,3,4.149
940,17/09/2020,394,262,16,2,5.109
941,21/03/2020,194,300,16,4,5.109
942,27/11/2015,87,296,12,4,1.899
943,13/07/2015,118,15,7,2,2.919
944,16/03/2015,354,129,22,3,8.279
945,18/05/2017,63,152,5,4,1.229
946,27/10/2015,372,162,22,1,8.279
947,31/01/2020,290,40,13,4,3.279
948,17/03/2019,210,74,9,2,2.319
949,08/08/2020,410,87,17,4,4.719
950,03/02/2018,330,101,5,3,1.229
951,30/04/2020,196,211,8,1,5.389
952,12/12/2016,364,213,22,4,8.279
953,18/04/2016,249,177,14,4,3.519
954,21/10/2017,415,194,14,2,3.519
955,02/07/2018,33,91,2,4,2.789
956,20/04/2018,386,148,21,4,6.119
957,16/04/2017,370,287,6,2,1.589
958,23/11/2019,143,167,9,1,2.319
959,03/04/2017,27,163,22,1,8.279
960,16/05/2015,141,224,20,3,5.119
961,26/02/2019,118,242,15,3,6.219
962,15/01/2018,77,102,2,3,2.789
963,07/12/2020,6,214,2,4,2.789
964,16/05/2020,59,51,6,4,1.589
965,29/09/2018,258,184,23,2,4.27
966,09/07/2017,318,32,9,2,2.319
967,21/05/2017,99,104,14,3,3.519
968,11/01/2016,420,286,18,3,4.561
969,15/08/2015,335,201,20,4,5.119
970,18/11/2017,164,113,7,2,2.919
971,27/06/2015,351,264,16,3,5.109
972,19/10/2015,36,190,19,3,4.879
973,15/02/2016,120,6,20,2,5.119
974,04/01/2017,78,132,6,4,1.589
975,04/05/2018,3,51,17,2,4.719
976,06/03/2019,238,181,5,4,1.229
977,06/11/2018,468,119,17,2,4.719
978,27/10/2019,434,148,2,4,2.789
979,11/02/2016,437,97,15,4,6.219
980,20/02/2020,49,92,18,4,4.561
981,26/03/2018,119,102,22,2,8.279
982,09/04/2016,22,218,23,2,4.27
983,14/08/2020,472,146,8,4,5.389
984,17/11/2020,451,8,21,2,6.119
985,12/09/2018,374,261,7,2,2.919
986,17/06/2016,238,197,3,2,4.269
987,11/02/2020,473,222,17,2,4.719
988,11/12/2015,97,182,5,1,1.229
989,17/04/2016,32,66,17,4,4.719
990,27/10/2015,178,284,16,4,5.109
991,13/04/2020,226,99,10,4,3.131
992,26/11/2015,400,50,21,3,6.119
993,14/07/2017,367,56,10,4,3.131
994,03/01/2018,17,75,6,1,1.589
995,11/05/2016,53,29,12,1,1.899
996,29/06/2019,81,136,12,2,1.899
997,31/12/2016,214,276,22,2,8.279
998,29/07/2017,444,105,5,4,1.229
999,23/06/2018,167,70,16,3,5.109
1000,11/07/2018,473,74,22,4,8.279
1001,23/02/2015,337,259,3,3,4.269
1002,16/04/2015,3,96,10,2,3.131
1003,16/08/2017,148,225,15,2,6.219
1004,03/09/2018,463,179,2,4,2.789
1005,21/06/2017,274,12,22,4,8.279
1006,30/04/2018,222,158,17,2,4.719
1007,01/04/2017,148,294,15,4,6.219
1008,02/11/2015,272,176,19,3,4.879
1009,20/11/2019,490,241,7,1,2.919
1010,21/06/2018,8,64,18,1,4.561
1011,01/03/2015,134,11,17,1,4.719
1012,16/01/2017,295,15,7,1,2.919
1013,18/09/2016,337,252,14,2,3.519
1014,20/08/2015,114,4,7,3,2.919
1015,06/03/2017,248,193,6,2,1.589
1016,21/01/2015,366,65,3,1,4.269
1017,21/09/2018,67,99,2,2,2.789
1018,02/02/2016,114,118,23,3,4.27
1019,11/12/2015,18,203,12,2,1.899
1020,01/10/2018,238,211,23,4,4.27
1021,11/03/2015,428,143,15,4,6.219
1022,18/02/2020,86,82,6,2,1.589
1023,01/03/2015,493,68,23,1,4.27
1024,20/06/2019,367,213,11,3,2.789
1025,05/12/2016,324,95,6,1,1.589
1026,22/11/2019,296,5,20,2,5.119
1027,21/01/2019,38,30,12,1,1.899
1028,31/08/2020,206,171,19,3,4.879
1029,30/06/2016,206,37,7,3,2.919
1030,03/12/2015,351,45,3,2,4.269
1031,02/02/2017,283,172,5,3,1.229
1032,11/01/2020,254,173,3,3,4.269
1033,21/10/2016,193,282,3,3,4.269
1034,09/07/2015,98,125,19,3,4.879
1035,15/02/2019,385,288,19,4,4.879
1036,03/05/2018,96,197,5,4,1.229
1037,12/11/2017,121,85,4,3,4.149
1038,17/08/2017,474,213,20,1,5.119
1039,17/11/2018,219,122,14,3,3.519
1040,05/10/2016,126,12,23,2,4.27
1041,02/03/2017,490,143,10,1,3.131
1042,25/05/2016,480,208,15,1,6.219
1043,30/03/2019,123,46,16,1,5.109
1044,23/02/2017,282,186,10,1,3.131
1045,05/04/2019,366,155,20,3,5.119
1046,23/01/2015,127,242,6,1,1.589
1047,23/06/2019,283,202,12,1,1.899
1048,07/04/2015,327,291,10,1,3.131
1049,09/10/2015,413,23,3,3,4.269
1050,09/11/2017,463,94,12,3,1.899
1051,11/03/2019,470,7,8,1,5.389
1052,06/12/2016,374,179,22,2,8.279
1053,16/04/2019,309,96,15,2,6.219
1054,11/01/2017,248,144,11,4,2.789
1055,22/08/2016,347,129,8,3,5.389
1056,30/04/2019,351,173,18,3,4.561
1057,01/01/2018,17,12,13,3,3.279
1058,15/01/2018,5,73,3,2,4.269
1059,14/05/2016,458,19,14,1,3.519
1060,23/05/2019,354,66,2,3,2.789
1061,16/09/2018,152,190,21,4,6.119
1062,02/03/2017,381,64,10,2,3.131
1063,18/12/2016,429,40,9,1,2.319
1064,27/09/2016,44,142,6,2,1.589
1065,04/06/2019,221,114,8,4,5.389
1066,18/09/2017,113,180,9,4,2.319
1067,28/10/2019,47,209,19,1,4.879
1068,25/03/2018,43,81,5,2,1.229
1069,12/07/2020,73,21,20,4,5.119
1070,15/04/2016,259,54,12,4,1.899
1071,04/07/2020,50,71,19,1,4.879
1072,24/01/2016,90,288,5,4,1.229
1073,02/11/2018,132,291,8,4,5.389
1074,04/08/2017,493,289,18,2,4.561
1075,29/06/2019,390,291,9,3,2.319
1076,29/06/2015,35,26,16,2,5.109
1077,24/04/2016,383,112,9,3,2.319
1078,11/04/2016,380,129,5,2,1.229
1079,27/05/2020,195,136,12,3,1.899
1080,05/10/2019,263,168,19,4,4.879
1081,19/12/2018,409,116,20,4,5.119
1082,03/05/2020,274,95,16,3,5.109
1083,14/10/2019,314,168,10,2,3.131
1084,05/11/2015,449,107,22,2,8.279
1085,06/05/2016,362,231,2,2,2.789
1086,25/08/2015,216,267,17,4,4.719
1087,22/06/2018,487,53,8,3,5.389
1088,27/04/2017,9,107,19,2,4.879
1089,09/05/2018,475,188,12,2,1.899
1090,20/07/2017,105,12,21,1,6.119
1091,23/03/2019,401,29,20,3,5.119
1092,10/09/2016,341,119,9,4,2.319
1093,06/01/2020,77,4,9,2,2.319
1094,26/09/2016,348,88,4,4,4.149
1095,22/05/2020,322,255,12,4,1.899
1096,25/03/2015,158,95,16,4,5.109
1097,22/07/2015,4,86,23,3,4.27
1098,05/09/2015,35,141,2,1,2.789
1099,06/09/2016,313,283,21,1,6.119
1100,20/05/2019,89,42,10,3,3.131
1101,13/10/2019,36,278,3,2,4.269
1102,16/09/2016,202,247,10,2,3.131
1103,20/02/2020,210,263,11,1,2.789
1104,28/07/2018,489,287,17,1,4.719
1105,17/03/2018,283,252,5,1,1.229
1106,14/12/2018,201,7,3,2,4.269
1107,02/04/2020,359,263,15,4,6.219
1108,16/05/2017,412,290,14,2,3.519
1109,23/07/2016,90,177,6,3,1.589
1110,15/05/2015,143,175,5,2,1.229
1111,24/03/2019,106,213,7,2,2.919
1112,22/06/2020,330,207,23,1,4.27
1113,29/09/2018,450,114,17,4,4.719
1114,15/12/2018,298,284,2,4,2.789
1115,18/04/2020,99,266,9,3,2.319
1116,01/09/2019,419,187,13,3,3.279
1117,17/01/2019,103,227,12,1,1.899
1118,31/03/2015,293,275,10,2,3.131
1119,30/06/2015,294,285,23,2,4.27
1120,06/04/2017,207,255,12,1,1.899
1121,11/05/2016,367,293,17,1,4.719
1122,16/02/2019,149,252,2,2,2.789
1123,21/01/2018,256,168,15,1,6.219
1124,04/09/2018,105,191,3,3,4.269
1125,01/08/2019,303,31,2,4,2.789
1126,15/05/2020,426,181,12,3,1.899
1127,02/04/2016,182,300,10,2,3.131
1128,02/09/2019,210,12,6,3,1.589
1129,12/09/2016,211,64,16,1,5.109
1130,01/04/2015,43,139,21,4,6.119
1131,09/10/2016,104,56,23,3,4.27
1132,16/12/2017,31,155,20,3,5.119
1133,13/02/2020,260,70,19,1,4.879
1134,11/12/2015,438,288,4,2,4.149
1135,05/04/2016,308,142,6,1,1.589
1136,04/01/2018,270,151,22,3,8.279
1137,03/10/2018,31,128,13,2,3.279
1138,25/10/2015,203,214,11,4,2.789
1139,10/02/2016,156,116,18,4,4.561
1140,19/05/2018,326,101,14,4,3.519
1141,01/07/2017,334,67,19,4,4.879
1142,03/07/2019,455,259,19,2,4.879
1143,16/03/2020,145,4,8,4,5.389
1144,06/06/2019,31,150,18,4,4.561
1145,23/09/2016,64,22,5,3,1.229
1146,01/06/2019,192,250,12,3,1.899
1147,31/07/2017,402,208,7,3,2.919
1148,16/10/2019,296,63,7,3,2.919
1149,23/10/2016,15,294,3,4,4.269
1150,20/07/2015,93,226,5,2,1.229
1151,14/04/2018,461,2,11,4,2.789
1152,22/11/2015,283,267,14,3,3.519
1153,25/06/2019,379,63,12,1,1.899
1154,23/11/2016,215,272,23,4,4.27
1155,25/01/2016,226,118,3,1,4.269
1156,09/04/2015,168,176,11,4,2.789
1157,07/08/2017,181,22,9,3,2.319
1158,08/10/2016,247,55,7,1,2.919
1159,29/06/2015,144,11,18,1,4.561
1160,09/07/2017,268,69,22,2,8.279
1161,27/04/2020,363,186,4,2,4.149
1162,24/08/2017,83,3,7,4,2.919
1163,23/03/2018,239,275,10,3,3.131
1164,27/02/2017,366,147,11,3,2.789
1165,26/01/2015,498,153,20,4,5.119
1166,27/05/2019,375,228,2,3,2.789
1167,29/01/2020,186,175,18,3,4.561
1168,22/02/2019,488,282,19,3,4.879
1169,16/10/2017,219,51,14,3,3.519
1170,30/03/2016,468,124,21,4,6.119
1171,06/09/2020,105,212,8,4,5.389
1172,01/02/2018,66,184,23,3,4.27
1173,28/05/2016,101,99,17,3,4.719
1174,10/11/2015,87,215,10,2,3.131
1175,13/02/2015,315,290,22,1,8.279
1176,20/05/2020,13,231,17,2,4.719
1177,07/07/2020,364,258,8,1,5.389
1178,12/08/2018,55,215,11,1,2.789
1179,19/04/2015,143,135,7,4,2.919
1180,01/07/2016,289,246,22,4,8.279
1181,26/05/2016,249,300,6,2,1.589
1182,09/01/2017,112,94,10,3,3.131
1183,22/09/2019,248,234,4,1,4.149
1184,30/06/2020,187,213,18,1,4.561
1185,28/12/2018,199,87,10,2,3.131
1186,28/03/2016,261,67,17,4,4.719
1187,23/10/2017,96,131,16,1,5.109
1188,20/08/2015,465,114,5,3,1.229
1189,27/10/2016,21,293,2,3,2.789
1190,04/12/2015,73,227,7,3,2.919
1191,30/01/2018,186,205,2,1,2.789
1192,01/05/2015,410,138,2,1,2.789
1193,03/03/2019,67,112,18,4,4.561
1194,31/07/2016,444,63,5,1,1.229
1195,15/12/2016,396,228,21,2,6.119
1196,22/03/2017,41,238,23,3,4.27
1197,12/06/2018,171,120,20,2,5.119
1198,17/03/2015,66,41,13,3,3.279
1199,01/06/2018,189,70,11,2,2.789
1200,18/12/2015,100,227,23,2,4.27
1201,15/04/2017,343,203,15,3,6.219
1202,06/02/2016,255,3,3,1,4.269
1203,02/06/2020,116,288,5,2,1.229
1204,06/01/2017,489,3,7,1,2.919
1205,28/08/2020,364,137,2,2,2.789
1206,21/12/2016,47,256,10,1,3.131
1207,20/08/2019,397,109,6,1,1.589
1208,19/10/2019,158,149,7,2,2.919
1209,20/10/2017,223,271,20,2,5.119
1210,03/11/2019,480,256,6,2,1.589
1211,17/07/2015,386,258,23,2,4.27
1212,24/05/2017,7,205,4,1,4.149
1213,25/08/2019,89,145,2,2,2.789
1214,06/06/2020,391,300,12,1,1.899
1215,03/11/2020,182,253,14,2,3.519
1216,03/09/2020,365,80,2,3,2.789
1217,15/03/2016,484,154,2,1,2.789
1218,11/05/2016,166,106,19,1,4.879
1219,28/10/2020,86,70,2,2,2.789
1220,05/03/2016,253,247,7,4,2.919
1221,17/01/2018,472,63,13,4,3.279
1222,13/12/2015,23,37,14,3,3.519
1223,29/03/2016,429,178,4,4,4.149
1224,16/05/2020,472,217,2,2,2.789
1225,20/12/2016,404,244,17,1,4.719
1226,12/06/2018,138,250,9,3,2.319
1227,01/08/2020,158,226,18,1,4.561
1228,11/05/2020,402,94,8,3,5.389
1229,12/03/2015,463,3,20,4,5.119
1230,13/09/2016,147,27,6,1,1.589
1231,28/12/2018,374,268,7,4,2.919
1232,24/12/2020,65,207,10,1,3.131
1233,10/05/2019,67,176,18,1,4.561
1234,26/10/2018,410,278,22,1,8.279
1235,21/03/2019,58,190,7,2,2.919
1236,20/06/2020,121,253,11,3,2.789
1237,18/08/2019,207,6,15,3,6.219
1238,10/04/2017,144,181,8,4,5.389
1239,18/09/2016,103,68,3,3,4.269
1240,25/05/2018,44,138,20,2,5.119
1241,13/09/2017,22,217,7,1,2.919
1242,08/04/2020,152,297,9,3,2.319
1243,25/01/2020,44,160,7,1,2.919
1244,03/06/2020,278,231,18,3,4.561
1245,04/11/2017,208,44,8,4,5.389
1246,03/04/2019,350,23,15,3,6.219
1247,03/02/2016,391,183,21,3,6.119
1248,28/06/2015,260,32,4,1,4.149
1249,25/11/2016,481,11,18,1,4.561
1250,15/08/2015,132,245,4,2,4.149
1251,27/04/2018,26,12,20,1,5.119
1252,03/03/2015,302,120,12,4,1.899
1253,15/07/2017,53,38,17,2,4.719
1254,26/03/2015,389,84,19,4,4.879
1255,15/02/2019,354,128,12,2,1.899
1256,05/02/2015,384,280,22,1,8.279
1257,06/10/2020,360,116,2,4,2.789
1258,23/08/2016,330,32,18,1,4.561
1259,23/06/2017,226,286,17,1,4.719
1260,21/10/2016,188,153,21,1,6.119
1261,09/04/2019,381,205,13,4,3.279
1262,30/01/2015,285,32,5,2,1.229
1263,14/01/2017,107,148,4,2,4.149
1264,07/12/2016,82,104,15,3,6.219
1265,19/02/2016,414,156,10,4,3.131
1266,12/02/2018,334,113,22,3,8.279
1267,28/04/2015,428,18,8,2,5.389
1268,01/06/2015,363,255,13,1,3.279
1269,21/07/2019,195,148,19,3,4.879
1270,16/10/2018,194,196,8,4,5.389
1271,17/05/2015,78,47,3,2,4.269
1272,28/11/2017,469,196,22,4,8.279
1273,18/04/2016,210,101,15,2,6.219
1274,07/04/2017,116,222,20,1,5.119
1275,15/04/2019,181,20,3,1,4.269
1276,19/11/2020,47,77,11,2,2.789
1277,04/12/2018,491,147,12,3,1.899
1278,19/01/2020,209,240,13,2,3.279
1279,15/06/2017,394,241,16,3,5.109
1280,09/10/2020,245,164,11,4,2.789
1281,17/07/2016,442,87,22,4,8.279
1282,24/10/2019,78,236,20,1,5.119
1283,05/04/2019,457,229,6,2,1.589
1284,19/10/2018,433,79,15,3,6.219
1285,20/08/2016,31,192,6,3,1.589
1286,04/08/2017,401,236,12,2,1.899
1287,20/12/2020,22,248,16,2,5.109
1288,03/06/2017,314,222,7,3,2.919
1289,08/10/2018,26,133,20,2,5.119
1290,05/07/2018,413,62,5,4,1.229
1291,05/12/2017,230,190,15,3,6.219
1292,25/11/2017,326,201,14,4,3.519
1293,10/11/2019,355,208,16,3,5.109
1294,09/02/2019,235,116,3,2,4.269
1295,29/05/2019,66,163,12,1,1.899
1296,20/06/2015,216,49,19,1,4.879
1297,10/01/2016,287,28,20,2,5.119
1298,16/03/2016,274,26,15,3,6.219
1299,31/01/2020,121,106,8,3,5.389
1300,01/09/2019,194,197,5,2,1.229
1301,01/03/2015,188,143,15,3,6.219
1302,01/10/2017,233,275,15,2,6.219
1303,02/10/2018,425,50,10,4,3.131
1304,05/03/2019,62,188,19,4,4.879
1305,12/03/2019,342,22,21,1,6.119
1306,03/05/2015,121,11,3,3,4.269
1307,22/09/2018,198,223,22,1,8.279
